,Unnamed: 0,Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Streams,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Valence,Chord,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,score
659,659,660,89,3,2020-12-18--2020-12-25,9270017,1298537,5Q2P43CJra0uRAogjHyJDK,"['contemporary country', 'country', 'country road', 'modern country rock']",2016-10-28,"2020-12-18--2020-12-25
2020-12-04--2020-12-11
2020-11-27--2020-12-04",44,0.684,C#/Db,0.583,0.572,1,-4.776,1,0.0366,0.738,0.0,0.266,0.684,113.998,audio_features,5Q2P43CJra0uRAogjHyJDK,spotify:track:5Q2P43CJra0uRAogjHyJDK,https://api.spotify.com/v1/tracks/5Q2P43CJra0uRAogjHyJDK,https://api.spotify.com/v1/audio-analysis/5Q2P43CJra0uRAogjHyJDK,173560,4,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,9.303724865168538
660,660,661,92,2,2020-12-18--2020-12-25,9167304,5436999,1OjmlSFuzYflWjSMTCyTJv,"['boy band', 'dance pop', 'pop', 'post-teen pop']",2019-11-08,"2020-12-18--2020-12-25
2020-12-04--2020-12-11",47,0.61,C#/Db,0.725,0.571,1,-6.007,1,0.102,0.0183,0.0,0.0519,0.61,146.035,audio_features,1OjmlSFuzYflWjSMTCyTJv,spotify:track:1OjmlSFuzYflWjSMTCyTJv,https://api.spotify.com/v1/tracks/1OjmlSFuzYflWjSMTCyTJv,https://api.spotify.com/v1/audio-analysis/1OjmlSFuzYflWjSMTCyTJv,200880,4,Like It's Christmas,Jonas Brothers,9.189043130434783
661,661,662,102,1,2020-12-18--2020-12-25,8813922,3916979,1QLZKzC2pjP4ySf4ALrNhm,"['dance pop', 'pop']",2020-10-15,2020-12-18--2020-12-25,45,0.382,C#/Db,0.654,0.596,1,-4.68,1,0.0458,0.424,0.0,0.11,0.382,118.078,audio_features,1QLZKzC2pjP4ySf4ALrNhm,spotify:track:1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/tracks/1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/audio-analysis/1QLZKzC2pjP4ySf4ALrNhm,169245,4,Christmas Without You,Ava Max,8.823725921568627
662,662,663,104,1,2020-12-18--2020-12-25,8696354,4805333,2OQ6a4CfUeYskpTTgyawyJ,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",2017-10-06,2020-12-18--2020-12-25,44,0.912,D,0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,0.912,92.999,audio_features,2OQ6a4CfUeYskpTTgyawyJ,spotify:track:2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/tracks/2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/audio-analysis/2OQ6a4CfUeYskpTTgyawyJ,156773,4,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,8.705969384615384
663,663,664,107,1,2020-12-18--2020-12-25,8614955,46814751,6cS9PmLky2NhLOhpIsUlow,"['detroit hip hop', 'hip hop', 'rap']",2020-12-18,2020-12-18--2020-12-25,70,0.82,A#/Bb,0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,audio_features,6cS9PmLky2NhLOhpIsUlow,spotify:track:6cS9PmLky2NhLOhpIsUlow,https://api.spotify.com/v1/tracks/6cS9PmLky2NhLOhpIsUlow,https://api.spotify.com/v1/audio-analysis/6cS9PmLky2NhLOhpIsUlow,224656,4,Gnat,Eminem,8.624300794392523
664,664,665,111,1,2020-12-18--2020-12-25,8387899,1251372,5oWFPbd340pwiXKMO1CQRy,[],2021-08-06,2020-12-18--2020-12-25,0,0.545,A#/Bb,0.553,0.337,10,-10.334,1,0.03,0.818,0.0,0.113,0.662,101.918,audio_features,1VuAamHM7P3VQQEXYGG3Uu,spotify:track:1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/tracks/1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/audio-analysis/1VuAamHM7P3VQQEXYGG3Uu,84987,4,Joy To The World,Nat King Cole,8.39690800900901
665,665,666,117,1,2020-12-18--2020-12-25,8177832,4702232,1RMDXedcRno6rDBCbNHDJf,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",2012-11-09,2020-12-18--2020-12-25,44,0.396,A#/Bb,0.594,0.389,10,-7.109,1,0.0517,0.785,0.0,0.0313,0.396,122.331,audio_features,5Ber68jZ7ytegr2UISEdb7,spotify:track:5Ber68jZ7ytegr2UISEdb7,https://api.spotify.com/v1/tracks/5Ber68jZ7ytegr2UISEdb7,https://api.spotify.com/v1/audio-analysis/5Ber68jZ7ytegr2UISEdb7,171093,4,Santa Claus Is Coming to Town,Michael Bublé,8.186379008547009
666,666,667,119,1,2020-12-18--2020-12-25,8160534,353571,0Ie5uiv54KgCr7P4sYDTHl,"['hollywood', 'show tunes']",2014-10-10,2020-12-18--2020-12-25,47,0.558,C,0.553,0.476,0,-8.869,1,0.0649,0.647,0.0,0.281,0.558,113.401,audio_features,0Ie5uiv54KgCr7P4sYDTHl,spotify:track:0Ie5uiv54KgCr7P4sYDTHl,https://api.spotify.com/v1/tracks/0Ie5uiv54KgCr7P4sYDTHl,https://api.spotify.com/v1/audio-analysis/0Ie5uiv54KgCr7P4sYDTHl,166147,3,Baby It's Cold Outside (duet with Michael Bublé),Idina Menzel,8.168937361344538
667,667,668,22,2,2020-12-11--2020-12-18,8115520,42227614,7dW84mWkdWE5a6lFWxJCBG,"['pop', 'post-teen pop']",2020-12-11,"2020-12-18--2020-12-25
2020-12-11--2020-12-18",66,0.348,F,0.575,0.435,5,-8.193,1,0.0311,0.737,5.38e-05,0.105,0.351,145.91,audio_features,4GBkffrtA51p17JH35irGA,spotify:track:4GBkffrtA51p17JH35irGA,https://api.spotify.com/v1/tracks/4GBkffrtA51p17JH35irGA,https://api.spotify.com/v1/audio-analysis/4GBkffrtA51p17JH35irGA,229840,4,‘tis the damn season,Taylor Swift,8.206429090909092
668,668,669,123,1,2020-12-18--2020-12-25,8064361,1151360,15sxLiiChE5dCW3Y756oas,"['motown', 'soul']",1970-10-15,2020-12-18--2020-12-25,44,0.614,D#/Eb,0.571,0.585,3,-11.694,1,0.0548,0.301,1.91e-05,0.688,0.732,128.487,audio_features,0vmANNClszGQZ0FISySK61,spotify:track:0vmANNClszGQZ0FISySK61,https://api.spotify.com/v1/tracks/0vmANNClszGQZ0FISySK61,https://api.spotify.com/v1/audio-analysis/0vmANNClszGQZ0FISySK61,179667,4,I Saw Mommy Kissing Santa Claus,The Jackson 5,8.072491081300813
669,669,670,126,1,2020-12-18--2020-12-25,8022773,127251,1foCxQtxBweJtZmdxhEHVO,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",2002,2020-12-18--2020-12-25,41,0.49,G#/Ab,0.7,0.139,8,-12.346,1,0.0607,0.902,0.0,0.185,0.49,84.485,audio_features,1foCxQtxBweJtZmdxhEHVO,spotify:track:1foCxQtxBweJtZmdxhEHVO,https://api.spotify.com/v1/tracks/1foCxQtxBweJtZmdxhEHVO,https://api.spotify.com/v1/audio-analysis/1foCxQtxBweJtZmdxhEHVO,206067,4,Santa Baby (with Henri René & His Orchestra),"Eartha Kitt, Henri Rene & His Orchestra",8.030709507936509
670,670,671,127,1,2020-12-18--2020-12-25,7993078,1024868,4tHqQMWSqmL6YjXwsqthDI,['soundtrack'],1990,2020-12-18--2020-12-25,51,0.8,G#/Ab,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,audio_features,4tHqQMWSqmL6YjXwsqthDI,spotify:track:4tHqQMWSqmL6YjXwsqthDI,https://api.spotify.com/v1/tracks/4tHqQMWSqmL6YjXwsqthDI,https://api.spotify.com/v1/audio-analysis/4tHqQMWSqmL6YjXwsqthDI,85267,4,Carol of the Bells,"Mykola Dmytrovych Leontovych, John Williams",8.000952015748032
671,671,672,19,2,2020-12-11--2020-12-18,7901968,42227614,5BK0uqwY9DNfZ630STAEaq,"['pop', 'post-teen pop']",2020-12-11,"2020-12-18--2020-12-25
2020-12-11--2020-12-18",70,0.353,A,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,audio_features,5BK0uqwY9DNfZ630STAEaq,spotify:track:5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/tracks/5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/audio-analysis/5BK0uqwY9DNfZ630STAEaq,185320,4,gold rush,Taylor Swift,8.007231157894736
672,672,673,133,1,2020-12-18--2020-12-25,7792643,1251372,6Wn9zkkbWdK42uXCcADkRq,[],2021-08-06,2020-12-18--2020-12-25,0,0.799,F,0.478,0.542,5,-10.135,1,0.0367,0.244,0.0,0.0839,0.821,167.486,audio_features,3h1EREJfCwyv6cG7CGak5d,spotify:track:3h1EREJfCwyv6cG7CGak5d,https://api.spotify.com/v1/tracks/3h1EREJfCwyv6cG7CGak5d,https://api.spotify.com/v1/audio-analysis/3h1EREJfCwyv6cG7CGak5d,147227,4,What Christmas Means To Me,Stevie Wonder,7.800161796992481
673,673,674,140,1,2020-12-18--2020-12-25,7536851,33893352,0fwxmtpxpMmEMphmJbCAEx,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",2020-12-07,2020-12-18--2020-12-25,42,0.212,D,0.341,0.181,2,-12.073,0,0.0366,0.888,0.0,0.137,0.212,83.608,audio_features,66VenHDtrQAw7FCjyF2J56,spotify:track:66VenHDtrQAw7FCjyF2J56,https://api.spotify.com/v1/tracks/66VenHDtrQAw7FCjyF2J56,https://api.spotify.com/v1/audio-analysis/66VenHDtrQAw7FCjyF2J56,196254,4,The Christmas Song (Shawn Mendes & Camila Cabello),Shawn Mendes,7.5439938571428575
674,674,675,144,1,2020-12-18--2020-12-25,7367482,1139096,4MrfQL4TYQXJBlZYpAHTuE,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",1959-01-01,2020-12-18--2020-12-25,44,0.537,C,0.469,0.196,0,-16.093,1,0.0571,0.882,0.0,0.0513,0.537,130.036,audio_features,4MrfQL4TYQXJBlZYpAHTuE,spotify:track:4MrfQL4TYQXJBlZYpAHTuE,https://api.spotify.com/v1/tracks/4MrfQL4TYQXJBlZYpAHTuE,https://api.spotify.com/v1/audio-analysis/4MrfQL4TYQXJBlZYpAHTuE,143733,3,"Baby, It's Cold Outside",Dean Martin,7.3744264444444445
675,675,676,145,1,2020-12-18--2020-12-25,7363913,4224071,6s2wpWPFPAgKg2LXxi1Oee,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",1981,2020-12-18--2020-12-25,44,0.407,C,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,audio_features,6s2wpWPFPAgKg2LXxi1Oee,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/tracks/6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/audio-analysis/6s2wpWPFPAgKg2LXxi1Oee,267600,4,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,7.370809551724138
676,676,677,147,1,2020-12-18--2020-12-25,7350024,2877234,78pn8k7RogKo2oxl0DyX6d,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show']",2013-12-02,2020-12-18--2020-12-25,42,0.754,B,0.638,0.813,11,-3.849,1,0.0362,0.464,0.0,0.344,0.754,112.986,audio_features,78pn8k7RogKo2oxl0DyX6d,spotify:track:78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/tracks/78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/audio-analysis/78pn8k7RogKo2oxl0DyX6d,239587,4,One More Sleep,Leona Lewis,7.356826721088436
677,677,678,149,1,2020-12-18--2020-12-25,7301381,1251372,63Lk6VuXdj7S58R3wLdv9r,[],2021-08-06,2020-12-18--2020-12-25,0,0.971,B,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,audio_features,5xlS0QkVrSH7ssEbBgBzbM,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,https://api.spotify.com/v1/tracks/5xlS0QkVrSH7ssEbBgBzbM,https://api.spotify.com/v1/audio-analysis/5xlS0QkVrSH7ssEbBgBzbM,118840,4,Little Saint Nick - 1991 Remix,The Beach Boys,7.308092409395973
678,678,679,150,1,2020-12-18--2020-12-25,7299201,8037861,2Y0ktCGrGoGcQFXsGztvhi,"['dance pop', 'pop', 'post-teen pop']",2020-10-30,2020-12-18--2020-12-25,51,0.704,A,0.619,0.771,9,-2.204,1,0.0601,0.0318,0.0,0.114,0.704,81.966,audio_features,2Y0ktCGrGoGcQFXsGztvhi,spotify:track:2Y0ktCGrGoGcQFXsGztvhi,https://api.spotify.com/v1/tracks/2Y0ktCGrGoGcQFXsGztvhi,https://api.spotify.com/v1/audio-analysis/2Y0ktCGrGoGcQFXsGztvhi,154747,4,Naughty List (with Dixie),Liam Payne,7.305867666666667
679,679,680,152,1,2020-12-18--2020-12-25,7281773,10606572,0lTurWECr2XL607eJAj1A3,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",2015-01-09,2020-12-18--2020-12-25,45,0.289,D,0.514,0.362,2,-7.758,1,0.0263,0.303,9.3e-06,0.104,0.301,84.767,audio_features,1hy6kKvsPbv7VTcllCuATC,spotify:track:1hy6kKvsPbv7VTcllCuATC,https://api.spotify.com/v1/tracks/1hy6kKvsPbv7VTcllCuATC,https://api.spotify.com/v1/audio-analysis/1hy6kKvsPbv7VTcllCuATC,219440,4,I'll Be Home,Meghan Trainor,7.2883519473684215
680,680,681,156,1,2020-12-18--2020-12-25,7227612,1139096,2L9QLAhrvtP4EYg1lY0Tnw,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",1959-01-01,2020-12-18--2020-12-25,41,0.857,G,0.478,0.201,7,-16.768,1,0.0332,0.919,0.0,0.0854,0.857,136.471,audio_features,2L9QLAhrvtP4EYg1lY0Tnw,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,https://api.spotify.com/v1/tracks/2L9QLAhrvtP4EYg1lY0Tnw,https://api.spotify.com/v1/audio-analysis/2L9QLAhrvtP4EYg1lY0Tnw,135760,4,Rudolph The Red-Nosed Reindeer,Dean Martin,7.234022256410256
681,681,682,157,1,2020-12-18--2020-12-25,7225080,4953667,7faDzZnZYqTyYThx2sbHVQ,"['adult standards', 'easy listening', 'lounge']",1957-09,2020-12-18--2020-12-25,38,0.341,A,0.607,0.103,9,-14.405,1,0.0404,0.804,0.0,0.076,0.341,110.378,audio_features,7faDzZnZYqTyYThx2sbHVQ,spotify:track:7faDzZnZYqTyYThx2sbHVQ,https://api.spotify.com/v1/tracks/7faDzZnZYqTyYThx2sbHVQ,https://api.spotify.com/v1/audio-analysis/7faDzZnZYqTyYThx2sbHVQ,136427,4,Mistletoe And Holly - Remastered 1999,Frank Sinatra,7.231449426751593
682,682,683,159,1,2020-12-18--2020-12-25,7182262,4953667,4HEOgBHRCExyYVeTyrXsnL,"['adult standards', 'easy listening', 'lounge']",1957-09,2020-12-18--2020-12-25,36,0.951,G#/Ab,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,0.951,174.609,audio_features,4HEOgBHRCExyYVeTyrXsnL,spotify:track:4HEOgBHRCExyYVeTyrXsnL,https://api.spotify.com/v1/tracks/4HEOgBHRCExyYVeTyrXsnL,https://api.spotify.com/v1/audio-analysis/4HEOgBHRCExyYVeTyrXsnL,120693,4,Jingle Bells - Remastered 1999,Frank Sinatra,7.1885513081761
683,683,684,160,1,2020-12-18--2020-12-25,7170169,6931357,1Ri9P0ZPrqr6h0REDRdJBd,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2020-12-04,2020-12-18--2020-12-25,47,0.849,C#/Db,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,audio_features,1Ri9P0ZPrqr6h0REDRdJBd,spotify:track:1Ri9P0ZPrqr6h0REDRdJBd,https://api.spotify.com/v1/tracks/1Ri9P0ZPrqr6h0REDRdJBd,https://api.spotify.com/v1/audio-analysis/1Ri9P0ZPrqr6h0REDRdJBd,200467,4,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,7.176418999999999
684,684,685,161,1,2020-12-18--2020-12-25,7149158,359973,5aDoUmxBsbdpS16alksb5Z,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",2006-01-01,2020-12-18--2020-12-25,44,0.412,A#/Bb,0.532,0.246,10,-15.499,1,0.028,0.813,1.66e-06,0.195,0.414,101.369,audio_features,35z5xJpu76nakf65i1BCMl,spotify:track:35z5xJpu76nakf65i1BCMl,https://api.spotify.com/v1/tracks/35z5xJpu76nakf65i1BCMl,https://api.spotify.com/v1/audio-analysis/35z5xJpu76nakf65i1BCMl,165667,4,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,7.155369180124223
685,685,686,167,1,2020-12-18--2020-12-25,6985392,3083825,0HZk0QsXPhMNAWNDR3rYE8,['a cappella'],2017-12-06,2020-12-18--2020-12-25,60,0.366,G,0.322,0.377,7,-7.385,0,0.0356,0.454,0.0,0.338,0.366,118.669,audio_features,550rQQCGkrTzvp4SfpOPzx,spotify:track:550rQQCGkrTzvp4SfpOPzx,https://api.spotify.com/v1/tracks/550rQQCGkrTzvp4SfpOPzx,https://api.spotify.com/v1/audio-analysis/550rQQCGkrTzvp4SfpOPzx,268960,4,Hallelujah,Pentatonix,6.991380023952096
686,686,687,175,1,2020-12-18--2020-12-25,6809438,424935,38xhBO2AKrJnjdjVnhJES6,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul']",1990-04-03,2020-12-18--2020-12-25,42,0.677,F,0.634,0.645,5,-9.2,1,0.0376,0.292,0.0,0.246,0.677,93.047,audio_features,7MSYSOobsombc1mbDWFxtD,spotify:track:7MSYSOobsombc1mbDWFxtD,https://api.spotify.com/v1/tracks/7MSYSOobsombc1mbDWFxtD,https://api.spotify.com/v1/audio-analysis/7MSYSOobsombc1mbDWFxtD,231173,4,This Christmas,Donny Hathaway,6.815152285714285
687,687,688,180,1,2020-12-18--2020-12-25,6680928,659472,6kkJlaBYdyFcwCg67hW40t,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",2014-12-09,2020-12-18--2020-12-25,29,0.72,C#/Db,0.452,0.366,0,-14.152,0,0.0415,0.833,0.0,0.0789,0.629,114.993,audio_features,4ricyQVd20UQde1jpXCSuJ,spotify:track:4ricyQVd20UQde1jpXCSuJ,https://api.spotify.com/v1/tracks/4ricyQVd20UQde1jpXCSuJ,https://api.spotify.com/v1/audio-analysis/4ricyQVd20UQde1jpXCSuJ,133867,4,Winter Wonderland,Tony Bennett,6.686483555555555
688,688,689,181,1,2020-12-18--2020-12-25,6657404,42227614,2mvabkN1i2gLnGAPUVdwek,"['pop', 'post-teen pop']",2019-12-06,2020-12-18--2020-12-25,52,0.437,G,0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002,audio_features,2mvabkN1i2gLnGAPUVdwek,spotify:track:2mvabkN1i2gLnGAPUVdwek,https://api.spotify.com/v1/tracks/2mvabkN1i2gLnGAPUVdwek,https://api.spotify.com/v1/audio-analysis/2mvabkN1i2gLnGAPUVdwek,228027,4,Christmas Tree Farm,Taylor Swift,6.662928861878453
689,689,690,182,1,2020-12-18--2020-12-25,6652130,18936929,02FaKXXL7KUtRc7K0k54tL,"['dance pop', 'pop', 'post-teen pop']",2018-11-15,2020-12-18--2020-12-25,41,0.56,G,0.774,0.608,7,-6.264,1,0.128,0.128,0.0,0.0895,0.56,137.494,audio_features,02FaKXXL7KUtRc7K0k54tL,spotify:track:02FaKXXL7KUtRc7K0k54tL,https://api.spotify.com/v1/tracks/02FaKXXL7KUtRc7K0k54tL,https://api.spotify.com/v1/audio-analysis/02FaKXXL7KUtRc7K0k54tL,182521,4,Cozy Little Christmas,Katy Perry,6.657624505494505
690,690,691,184,1,2020-12-18--2020-12-25,6635128,1564750,4v9WbaxW8HdjqfUiWYWsII,"['boy band', 'dance pop', 'pop', 'post-teen pop']",1998-10-30,2020-12-18--2020-12-25,41,0.756,F,0.643,0.939,5,-3.967,1,0.0463,0.104,0.0,0.881,0.756,104.999,audio_features,15coTBAzEN1bOeipoNDZAR,spotify:track:15coTBAzEN1bOeipoNDZAR,https://api.spotify.com/v1/tracks/15coTBAzEN1bOeipoNDZAR,https://api.spotify.com/v1/audio-analysis/15coTBAzEN1bOeipoNDZAR,255307,4,"Merry Christmas, Happy Holidays",*NSYNC,6.640562782608695
691,691,692,24,2,2020-12-11--2020-12-18,6635109,42227614,0PurA4JVJ8YQgSVopY8fn6,"['pop', 'post-teen pop']",2020-12-11,"2020-12-18--2020-12-25
2020-12-11--2020-12-18",67,0.221,A,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,audio_features,0PurA4JVJ8YQgSVopY8fn6,spotify:track:0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/tracks/0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/audio-analysis/0PurA4JVJ8YQgSVopY8fn6,245440,5,tolerate it,Taylor Swift,6.718442333333333
692,692,693,192,1,2020-12-18--2020-12-25,6400108,6896776,3QIoEi8Enr9uHffwInGIsC,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",1994,2020-12-18--2020-12-25,44,0.466,A,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,audio_features,3QIoEi8Enr9uHffwInGIsC,spotify:track:3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/audio-analysis/3QIoEi8Enr9uHffwInGIsC,177440,3,Please Come Home for Christmas - 2013 Remaster,Eagles,6.405316333333333
693,693,694,197,1,2020-12-18--2020-12-25,6278993,10606572,2rkb8ijsPapKDMEh0cSe8I,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",2020-10-30,2020-12-18--2020-12-25,41,0.777,C#/Db,0.485,0.444,1,-6.232,1,0.195,0.373,2.5e-06,0.0969,0.777,179.967,audio_features,2rkb8ijsPapKDMEh0cSe8I,spotify:track:2rkb8ijsPapKDMEh0cSe8I,https://api.spotify.com/v1/tracks/2rkb8ijsPapKDMEh0cSe8I,https://api.spotify.com/v1/audio-analysis/2rkb8ijsPapKDMEh0cSe8I,161013,3,My Kind Of Present,Meghan Trainor,6.28406914213198
694,694,695,28,1,2020-12-11--2020-12-18,16213589,42227614,73YUReisjb3A9ActdLLjJQ,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,65,0.211,B,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,audio_features,73YUReisjb3A9ActdLLjJQ,spotify:track:73YUReisjb3A9ActdLLjJQ,https://api.spotify.com/v1/tracks/73YUReisjb3A9ActdLLjJQ,https://api.spotify.com/v1/audio-analysis/73YUReisjb3A9ActdLLjJQ,315147,4,happiness,Taylor Swift,16.249303285714284
695,695,696,34,1,2020-12-11--2020-12-18,14519547,42227614,19CSr8rwW05VJL2F91KFNK,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,66,0.535,D,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,audio_features,19CSr8rwW05VJL2F91KFNK,spotify:track:19CSr8rwW05VJL2F91KFNK,https://api.spotify.com/v1/tracks/19CSr8rwW05VJL2F91KFNK,https://api.spotify.com/v1/audio-analysis/19CSr8rwW05VJL2F91KFNK,260440,4,ivy,Taylor Swift,14.548958764705882
696,696,697,38,1,2020-12-11--2020-12-18,14392788,42227614,670fUmXf4KQekzbEgaXyPA,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,64,0.354,E,0.607,0.488,4,-8.329,1,0.0264,0.694,0.0,0.129,0.361,119.953,audio_features,3w9VRlKPvNxj40RdUGRweH,spotify:track:3w9VRlKPvNxj40RdUGRweH,https://api.spotify.com/v1/tracks/3w9VRlKPvNxj40RdUGRweH,https://api.spotify.com/v1/audio-analysis/3w9VRlKPvNxj40RdUGRweH,225880,4,dorothea,Taylor Swift,14.419103789473684
697,697,698,39,1,2020-12-11--2020-12-18,14385703,42227614,3k7ne7VmH43ZPWxPdvPUgR,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,64,0.292,G#/Ab,0.529,0.536,8,-11.269,1,0.0627,0.826,0.00082,0.141,0.304,107.873,audio_features,4tyX1rw9X309WkEdh2As4B,spotify:track:4tyX1rw9X309WkEdh2As4B,https://api.spotify.com/v1/tracks/4tyX1rw9X309WkEdh2As4B,https://api.spotify.com/v1/audio-analysis/4tyX1rw9X309WkEdh2As4B,275320,4,coney island (feat. The National),Taylor Swift,14.411344025641025
698,698,699,43,1,2020-12-11--2020-12-18,13810722,42227614,3O5osWf1rSoKMwe6E9ZaXP,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,66,0.32,C#/Db,0.395,0.27,1,-10.672,1,0.0309,0.937,0.00249,0.111,0.314,120.94,audio_features,0AaV4MJrgmLV3XhoiWXjjb,spotify:track:0AaV4MJrgmLV3XhoiWXjjb,https://api.spotify.com/v1/tracks/0AaV4MJrgmLV3XhoiWXjjb,https://api.spotify.com/v1/audio-analysis/0AaV4MJrgmLV3XhoiWXjjb,304107,5,evermore (feat. Bon Iver),Taylor Swift,13.833977813953489
699,699,700,45,1,2020-12-11--2020-12-18,13583538,42227614,2o2sgVJIgFXk8GQjWTgI6U,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,66,0.573,C,0.546,0.732,0,-7.715,1,0.0423,0.674,0.184,0.0972,0.571,157.893,audio_features,0vVMlbdYx2080Oa9FndPZr,spotify:track:0vVMlbdYx2080Oa9FndPZr,https://api.spotify.com/v1/tracks/0vVMlbdYx2080Oa9FndPZr,https://api.spotify.com/v1/audio-analysis/0vVMlbdYx2080Oa9FndPZr,215920,4,long story short,Taylor Swift,13.605760222222223
700,700,701,53,1,2020-12-11--2020-12-18,12782098,42227614,1XjHRolIXL2M1EEOUsGGR4,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,64,0.511,C,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,audio_features,1XjHRolIXL2M1EEOUsGGR4,spotify:track:1XjHRolIXL2M1EEOUsGGR4,https://api.spotify.com/v1/tracks/1XjHRolIXL2M1EEOUsGGR4,https://api.spotify.com/v1/audio-analysis/1XjHRolIXL2M1EEOUsGGR4,275040,4,cowboy like me,Taylor Swift,12.8009659245283
701,701,702,57,1,2020-12-11--2020-12-18,12234761,42227614,12ntTeqEeTg7GAVpe8Mhpl,"['pop', 'post-teen pop']",2020-12-11,2020-12-11--2020-12-18,64,0.287,F,0.535,0.562,5,-11.615,1,0.0479,0.878,0.000132,0.114,0.294,96.103,audio_features,7vBNFh3NIZTj6tB5s1IBjE,spotify:track:7vBNFh3NIZTj6tB5s1IBjE,https://api.spotify.com/v1/tracks/7vBNFh3NIZTj6tB5s1IBjE,https://api.spotify.com/v1/audio-analysis/7vBNFh3NIZTj6tB5s1IBjE,257773,4,marjorie,Taylor Swift,12.252304859649124
